Unnamed: 0,rating,sentiment,review,spearman,sympathy,unsympathy,correlation
9380,10,0.867884874,연기력 하나로 몰입이 확 되는 영화.가볍게 보는 영화 같지만 두고두고 생각할 거리를 던져주는 영화.. ,0.866025404,2,4,0.132115126
9381,10,0.964366674,너무너무 재밋게봣더ㅎ ,0.45292899,2,4,0.035633326
9385,10,0.946065903,진짜 보면서 계속 웃엇어요 ㅋㅋ 너무잼써요 ,0.5,2,4,0.053934097
9386,2,0.852086604,의심하는 마음을 조장하는 삼류 써래기 영화 ,0.759978963,2,4,0.652086604
9387,10,0.927525938,간만에 웃음없는 나에게 방방뛰는 웃음을 주었다범죄도시이후 명작. 특히 유해진의 표정연기 진심 대박 ,0.774596669,2,4,0.072474062
9388,10,0.405987173,식탁하나로 영화관을 점령했다... ,0.489744647,2,4,0.594012827
9389,5,0.900944293,어쩐지~볼만 하더라 원작이있었네 ㅋ ,1,2,4,0.400944293
9390,10,0.919712901,혼자봤는데 신랑하고 같이 다시보려고해요. ,-0.774596669,2,4,0.080287099
9391,10,0.989877343,간만에 너무 재밌게 본 블랙코미디! ,0.340515661,2,4,0.010122657
9392,10,0.978216648,제가 본 영화 중 최고였어요 ,0.974679434,2,4,0.021783352
9393,10,0.935131609,너무 웃겨서 보는내내 즐거웠어요ㅎㅎ ,0.974679434,2,4,0.064868391
9394,10,0.997296214,너무 재밌어요~~~크게 소리내며 웃엇던 영화에요꼭 보세요~! ,-0.204124145,2,4,0.002703786
9395,10,0.593092084,미쳣다 이거는 올해 인생 영화다 ,-0.212511859,2,4,0.406907916
9396,2,0.199127197,말장난 영화  그 이상 이하도 아닌영화. ,0.280938843,2,4,0.000872803
9397,1,0.363285244,식탁에서 시작해서 식탁으로 끝나는 이야기 ,0.253506483,2,4,0.263285244
9398,2,0.341569781,반전이 있긴하지만 좀 억지스러운.... ,0.112272178,2,4,0.141569781
9399,4,0.61704278,방금 보고 나왔는데...왜 평점이 9점을 넘는지 이해가 안갔슴니당...컨셉은 되게 좋았는데...그걸 잘 살리지못한 기분.아쉽 ,0.40824829,2,4,0.21704278
9400,10,0.824099064,연기력 하나만으로 모든게 끝난 영화재밌었다 ,0.549531956,2,4,0.175900936
9402,10,0.999402404,지금까지 본 한국영화 중 가장 신선했다최고의 공감과 주옥같은 명대사....웃음 감동 연기 무엇하나 빠지지않았다영화를 보고나서 많은 생각을 하게됐고 한번 더 보러가고싶다! ,0.545020276,2,4,0.000597596
9403,10,0.368427217,진짜 극장에서 이렇게까지 웃어본적없음 ,0.420084025,2,4,0.631572783
9404,10,0.721866667,역대급 한국영화다네알 조신한사람빼고는 다 공감 ..겁나 재밌다대신 이영화때문에 부부싸움 겁나 일어날듯.. ,0.480035513,2,4,0.278133333
9407,6,0.100155383,그냥 그랬어요 너무 기대했나봐요 ,0.70064905,2,4,0.499844617
9408,10,0.975236118,정말 재밌게 봤어요. 유해진  염정아의 재발견 ,0.866025404,2,4,0.024763882
9409,8,0.948012471,완벽한타인! 괜찮아요 ,0.127628701,2,4,0.148012471
9410,10,0.964624763,재밌게 봣지만 조금 무섭기도 하네요 ㅎㅎ ,-0.480384461,2,4,0.035375237
9411,10,0.057349086,제일 깨끗한 조진중이 제일 불쌍해.. 김지수 귀걸이는 진짜 반전이다. 이서진이 제일 쓰레기로 나오네ㅋㅋ ,0.029704426,2,4,0.942650914
9412,10,0.96825856,배우들 연기 잘하고 잼나요 ^^ ,0.9258201,2,4,0.03174144
9413,10,0.403996825,정말정말정말 재밋넛습니다 ,0.331162837,2,4,0.596003175
9414,10,0.997865796,아름다운 사랑을 하고싶어졌습니다~영화 넘 재미있어요~^^ ,0.231867601,2,4,0.002134204
9415,10,0.185586274,오늘봤네요 대만족  돈안쓰고  대본과배우만으로 만들어진 재미난 영화 추천합니다 ,0.5,2,4,0.814413726
9416,10,0.808833182,개막장.. 재밌어요.. ,0.077849894,2,4,0.191166818
9417,10,0.975783467,영화 재밌습니다. 제작비 많이 안들어도 충분히 재밌는게 만들수 있다는 것을 보여주는 것 같아요. 간만에 한국영화 재밌게 봤네요. ,0.128642389,2,4,0.024216533
9418,10,0.623986363,초반부터 매우 독특했고 영리한 연출..영화끝나고 감독이 누군지 궁금해진적은 처음이다.. 혀를 내두름. 감탄의 연속 ,0.52208945,2,4,0.376013637
9419,6,0.059154302,갠적으로 홍상수영화 굉장히 좋아하는데도   안시성보다 재미없더라 ,0.65477023,2,4,0.540845698
9420,8,0.259332061,기대를  많이  해서인지   결말부분이어색했다.전반적으로   지루하지는  않았지만 생각보다   공감 안된 것  같 다.. ,0.69151346,2,4,0.540667939
9421,6,0.415779531,막장드라마 저리가라. ,0.638310642,2,4,0.184220469
9422,8,0.005250484,전개 방식이나 주제 자체는 괜찮았는데 불륜이라는 소재를 한 커플에만 국한하지 다 넣어서 비현실적인... 연기는 말할 필요 없이 너무 좋았음. 돈이 아까운 영화는 아님 ,-0.358568583,2,4,0.794749516
9423,2,0.247244447,그냥 배우들 연기가 다 한 영화..장르가 왜 코미디인지도 모르겠고 보는 내내 정색하고 있었음. ,0,3,5,0.047244447
9424,1,0.461348444,보기 불쾌한요소들때문에 재밌지않았다 ,0.204124145,3,5,0.361348444
9425,1,0.141013354,결국 영배 게이임 그리고 이서진바람피는데 김지수 귀걸이도 만들어줌 ,0.506545462,3,5,0.041013354
9426,2,0.088373989,그냥 막장드라마 보고 돈날린기분 ,-0.359092423,3,5,0.111626011
9427,4,0.078968883,화장실 유머수준을 돈주고본게 후회되고50대 이상 아줌마아저씨들만 좋다고 난리 ,0.388721324,3,5,0.321031117
9428,10,0.607236505,이게재미없다는건 공감도가낮거나 어리다는것. 쉽게접하는 핸드폰이란 매개로 구성잘짰고 다시한번 생각해보게되는영화. 정말 잘봤습니다. ,-0.632455532,3,5,0.392763495
9429,10,0.037572265,재미없다는애들은 저런 연락을 한번도 못해봐서 공감이 안되는거임 ㅋㅋㅋㅋ 나누내가다 떨리면서봄 ,-0.358568583,3,5,0.962427735
9432,10,0.015560299,존잼임 ㄹㅇ재미없다는거는다구라 ,0.394405319,3,5,0.984439701
9433,10,0.93328619,나에겐 한국판 우디앨런의 영화다... 매년 이 영화를 다시 한번은 꼭 볼거같다... ,0.316227766,3,5,0.06671381
9434,10,0.995705009,넘나리 재밌잖아 유해진 역시 믿고 봅니당 ,0.258966199,3,5,0.004294991
9435,8,0.498882383,테이블 하나 놓고 2시간 영화를 만든 배우들에 노련함에 일단 박수 ! ,-0.032608855,3,5,0.301117617
9436,8,0.998591483,코믹적인 요소 너무 재밌고 좋았어요.각자의 캐릭터들을 겹치는 특징 하나없이 너무 잘 살렸네요...ㅎㅎ ,0.884994777,3,5,0.198591483
9437,10,0.978615761,진지하면서도 빵터지는 순간도 많고 오랜만에 재밌게 본 어른영화예요 ,0.315866419,3,5,0.021384239
9438,10,0.366262823,이런 게임은 절대 하지말자..어떻게든 숨기자 ,0.13491619,3,5,0.633737177
9439,10,0.977513909,별기대없이 봤는데 보는내내 큰 공감을 갖게 되고 웃다가도. 가볍지 않고 무게있는 내용였다. 마지막 결말또한 참. 잘 짜여진듯. 참 많은걸 생각하게 해줬다. ,0.866025404,3,5,0.022486091
9440,10,0.246467382,개꿀잼. 입터는데 시간 훌쩍거 ,-0.239045722,3,5,0.753532618
9441,9,0.531779408,완벽한타인! 그것은 불완전한 개인 ,0.579750904,3,5,0.368220592
9442,10,0.941355586,배우들 연기가 다 살림 ㅋㅋㅋ 그 중에서도 키티가 최고 ㅋㅋ ,0.971008312,3,5,0.058644414
9444,10,0.223310441,각본 연출 연기 촬영 진짜 모든것이 완벽. 영화관에서 이렇게 관객들이 많이  자주 웃은건 오랜만인듯.. ,0.202938516,3,5,0.776689559
9446,10,0.182622492,빵빵터짐. 안찝찝함. ,0.517512606,3,5,0.817377508
9447,10,0.359957308,간만에 완벽한 영화 이서진은 준모 그자체 ,-0.668153105,3,5,0.640042692
9448,7,0.464387804,이 영화 진짜 공포영화네....진실 현실이 젤 무섭다 ,0.29160643,3,5,0.235612196
9450,8,0.603160441,유해진의 연기는 명불허전이다 ,0.800579001,3,5,0.196839559
9451,10,0.988805473,너무너무 재미있게 봤는데 많은것을 생각하게 하는 영화네요 추천합니다. ,0.435815402,3,5,0.011194527
9453,9,0.780826032,생각없이 그냥 봤는데 꿀잼 ㅋ유해진.이서진때문에많이 웃었슴 ~ 간만에 유쾌한영화 즐감함 ,0.434828277,3,5,0.119173968
9454,10,0.973705411,식탁 한장소에서 찍은영화 보는내내 웃긴 코미디 영화라 생각했는데영화끝나는 순간 많은 생각이 들게하는 오묘한 영화적극추천! ,0.371115191,3,5,0.026294589
9455,10,0.98698473,아 간만에 본 영화중에 제일 재밌었네요 ㅋㅋㅋㅋ 싸우지들마시구요 ㅋㅋ ,0.397268099,3,5,0.01301527
9456,8,0.923300803,올해 최고의 블랙코미디 ,0.491603378,3,5,0.123300803
9458,9,0.971234322,웃겨요 그냥 재밌게 웃으며 볼수있는 영화.. 너무 심오하게 들어가진 말구요 ㅋ ,0.206196525,3,5,0.071234322
9459,4,0.459320366,다른 관객들은 중간중간 막 웃고 그러던데보여지는 영상이 계속 한 집에서만 촬영된장면의 연속이라 금방 질렸는지...기대보다는 덜 했어요 ,1,3,5,0.059320366
9460,9,0.75037235,유해진이 하드캐리 ㅋㅋㅋ 약간 뜬금없는 진행이지만 재밌었음 ,0.225096399,3,5,0.14962765
9461,5,0.071146011,소재는 아주 참신했어요. 누구나 가까운 사이에도 밝히고 싶지않은 사생활은 존중받아야하고 특히 애인 부부사이도 마찬가지라고 생각해요. 하지만  해서는안될 나쁜짓까지 존중받아야할 사생활에 포함될까요? 이부분을 명쾌히 구분해줬더라면 하는 아쉬움이 남네요. ,0.694365075,3,5,0.428853989
9462,8,0.834340453,5분에4재밌고 1은진부하고. 그래서 별4개쏩니다ㅎ ,0.894427191,3,5,0.034340453
9463,10,0.999851227,참 잘 만든영화~~소재꺼리나 스케일이 크지않아도공감할수 있는 스토리와 배우들의 맛깔난연기로 몰입도 짱이고 재밌고 많은 생각을 하게 만드는 영화~~우리나라도 이렇게 고급지고 탄탄한 영화를 만들수 있다니 대박 꼭 보시길 바래요 후회없어요 ,0.503135582,3,5,0.000148773
9464,10,0.987934828,최고!! 정말 생각하게만드는영화 ,0.48258648,3,5,0.012065172
9465,10,0.532503366,너무 너무 공감이 되는... ,0.249675114,3,5,0.467496634
9466,10,0.585054219,웃음의 조절이 화려하다.. ,0,3,5,0.414945781
9468,8,0.795195282,재밌었어요 근데 염정아가 유해진한테 하대받는걸 마지막엔 츤데레여서 그런거다 이딴식으로 포장해서 별로에요 생각없이 봐야 재밌는 영화에요 안그럼 불쾌한부분이 너무많아요 ,0.316227766,3,5,0.004804718
9469,4,0.81971252,저는 그저그랫는데 재밋는지 잘모르겟어요 ,0.275016977,3,5,0.41971252
9470,1,0.181375712,장르가 드라마 여서 안봐야 겠다 ,0.507092553,3,5,0.081375712
9471,8,0.827432513,굿굿 재밌어썽용 추천합니다 ,0.487320991,3,5,0.027432513
9472,6,0.898515224,그냥 생각없이웃고싶을때  보면좋은영화네요 ,0.223606798,3,5,0.298515224
9473,5,0.273094893,너무 억지로 웃기려고하는데 불쾌했음 ,0.475181,4,6,0.226905107
9474,10,0.555390835,평점 낮게 준 사람들은 남들에게 말 못할 더러운 비밀이 많을듯 ,0.484683389,4,6,0.444609165
9475,1,0.395904183,동성애자 옹호하는 좌빨 영화 ,0.652925999,4,6,0.295904183
9477,1,0.588714659,혐오와 불편으로 가득했다 나같은 사람도 많은 것 같아 다행이네 이게 개그로 보이는 사람들은 정말 무지에서 비롯된 거라고 믿고싶네여 ,0.404145188,4,6,0.488714659
9478,2,0.000158638,너무 재미없다 첫장면부터 영화관을 나가고 싶었다 돈이 너무 아까운 영화   ,0.828078671,4,6,0.199841362
9479,2,0.09205386,왜 우리나라는 저급하지 않은 블랙코미디를 못만드는가 ,0.197027602,4,6,0.10794614
9480,1,0.011441261,일점도 아까운 영화시간소비하지말아요ㅋㅋㅋ 기분안좋아지고싶음 보기를 ,0.707106781,4,6,0.088558739
9481,10,0.971536994,최고의 배우들의 명품연기무조건 보세요 ,1,4,6,0.028463006
9482,10,0.348452598,미리 핸드폰을 정리하고 보세요 -전우들이여- ,0.33553502,4,6,0.651547402
9483,10,0.971880555,괜찮은영화입니다 보세요 ,0.577176635,4,6,0.028119445
9484,10,0.928696036,이거 진짜 재밌어요.  룰루랄라 ,0.866025404,4,6,0.071303964
9485,1,0.340717912,지루함 ㅠ ㅠ 40대 부부들을 위해 추천 ,0.584998773,4,6,0.240717912
9486,10,0.702404082,웃기도 울기도 하면서 봤어요뭔가 생각하게 만드는영화 ,0.654653671,4,6,0.297595918
9487,1,0.089578003,초반에 알바풀어서 평점높이고 본전회수하려고하네 응 1점. ,0.45748464,4,6,0.010421997
9488,6,0.312111467,막장드라마의 연속... 불장난은 항상 끌리는 재미가 있지만 인셉션을 떠올리게 하는 봉합 과정은 심심하달까? 조미료만 계속 치다가 어우 짜 하면서 국을 다시 끓이는 듯하다. ,0.494831186,4,6,0.287888533
9489,1,0.046737105,이서진 상대배우랑 20살넘게 차이나 보이는데 스킨십하는거 보기 힘들다ㅡㅡ ,0.562439827,5,7,0.053262895
9490,1,0.056489646,이게 뭐야 ㅠㅠ 재미도 감동도 없 ㅠ ,0.866025404,5,7,0.043510354
9491,1,0.576448917,이게재밋냐ㅋ10점에 못피했다 개상쓰레기영화다 ,0.782623792,5,7,0.476448917
9492,1,0.827968478,이게 재밌다고 ???볼수있나 개인적인 평은 다르다! ㅋㅋ아무튼 영화에 비해 돈 많이 벌겠네~~ ,0.105409255,5,7,0.727968478
9493,1,0.255988538,염*을 피했는데 이걸 못피했네.. ,0.482271436,5,7,0.155988538
9494,3,0.018216759,웃는사람 많던데  돈주고 보기엔 아까운 스토리 ,0.696841598,5,7,0.281783241
9495,1,0.003607333,진짜 역대급 최악 영화..ㅠㅠ 바이럴 홍보에 속았다.. 유해진 연기는 진짜 인정 찰짐!!ㅜㅜ 하지만 그 외에는 정말 돈낭비라는 생각밖에는... ,0.528243505,5,7,0.096392667
9496,1,0.287287235,식탁에서 해피투게더 하며 영화끝남 ,0.866025404,5,7,0.187287235
9497,10,0.982306063,정말 재밌게 봤어요... 가슴이 아리고... 집사람한테 미안하기도 하고... 다들 연기 죽이는데  정말 유해진... 하....ㅎㅎㅎ 정말 대단함....ㅎㅎ 정~~~말 연기 죽임...ㅎ ,0.866025404,5,7,0.017693937
9498,2,0.176725507,이게 왜 별 다섯갠지 모르겠다. 웃긴거 알겠는데 생각하면서 보자. 킬링타임용 영화로 봤는데 불편한 소재가 한두개가 아니다. 개인의 사생활에 대한 비밀 이야기를 여혐  게이비하  불륜이런걸로 밖에 풀지 못하는 이 영화 감독이 하찮다; ,0.777541914,5,7,0.023274493
9499,2,0.227723986,여자들이 좋아할만한 내용 난 별로 ,0.802855096,5,7,0.027723986
9500,1,0.226999909,첫날 봤는데 달만 기억에 남는다 ,0.866025404,5,7,0.126999909
9501,6,0.624688148,개봉 후 2주가 지날때 까지 평점은 믿을게 못 된다. 10점 알바들이 판을 치기 때문 ,0.5,5,7,0.024688148
9502,2,8.39E-06,영화라고 이렇게  재미없는 영화처음받네  줄거리도없고  돈주기보기는 너무아깝네  이영화는 별점주기도 아깝네 ,-0.414039336,5,7,0.199991607
9503,1,0.025340766,관객이 호구냐?요즘 영화 진짜 편하고 생각없이 만드는게 너무 많다.관객들이 이런 영화 돈주고 이런걸 왜 봐야하니? ,0.948683298,6,8,0.074659234
9504,1,0.551264763,여성혐오에 동성애혐오 범벅인 영화. 한국영화수준을 떨어뜨리는 영화다. 이런게 인기있다니 실망스러울 따름 ,0.489218949,6,8,0.451264763
9505,1,0.0029006,조.또 재미없다.ㅡㅡ ,0.702049081,6,8,0.0970994
9506,1,0.278642178,시대의 흐름을 아직도 못읽고 있는 중년 아저씨들 오락 영화 ,0.249267429,6,8,0.178642178
9508,1,0.031692833,이게 왜 별점이 높은거야 이해 1도 안됨 ㅈㄴ 연기력이 아깝다 OOO기 영화 ,1,6,8,0.068307167
9509,4,0.016625971,나는별로 평점보고 보러 갔는데 별로. . . ,0.615587011,6,8,0.383374029
9510,1,0.008522898,별 반개도 아까움. 개노잼. 감동도 없고 웃기지도 않음 ,0.974679434,6,8,0.091477102
9511,1,0.187061369,불필요한 설정들이 너무 많고 남자는 모두 바람피고여자들은 뒷담 호박씨 깐다고 일반화 시키는것 같음 이걸 재밌다고 웃는 사람들도 수준 알것같음이게 영화인가 ,0.707106781,6,8,0.087061369
9512,1,0.054474741,와 내 2시간! 열자도 아깝다 ,0.063060555,6,8,0.045525259
9513,2,0.637484312,이런 영화를 보며 웃고 있는 자신의 무지에 대해 고찰해보세요 ,0.5,7,9,0.437484312
9514,1,0.94175303,보는 내내 눈살을 찌푸리게 하는 영화는 처음이다. 특히 인셉션에서 따온듯한 마지막 장면은 유치하게 까지 느껴졌으며 댓글 알바의 힘이 뭔지 제대로 알게 해준 영화. ,0.5,8,10,0.84175303
9515,1,0.009906173,완전 최악. 이 영화 재밌다고 하는 사람 내 인생에서 거른다 ,0.507092553,8,10,0.090093827
9516,1,0.295414567,위험한 경계에있는 영화 . 막장 대본에 웃을수 없었다. ,0.894427191,9,11,0.195414567
9517,4,0.321762562,의식이 미개한 국민의 완벽한 평점조작 ,-0.49280538,10,12,0.078237438
9518,1,0.524686992,평점알바보소 이게 왜 9점대야? ,0.272978048,13,15,0.424686992
9519,1,0.050717771,알바들이 많이보이네 ㅋㅋ 배반의장미라는 역대급쓰레기영화도 개봉2주까진  평점9점이던디 그러지좀맙시다 ,0.207972617,13,15,0.049282229
9520,1,0.517244518,알바 득실대는 역겨운 한국영화 ,0.4365531,13,15,0.417244518
9521,1,0.011998653,이게 재밌다고..? 최악의 감독에 이서진 연기 진짜.. ,0.345157319,14,16,0.088001347
9522,4,0.358001858,저급한 대사들 ,0.271261487,0,3,0.041998142
9524,10,0.30596748,진지충들 엄청많내   에휴... 그냥봐라좀 ,0.656890212,0,3,0.69403252
9525,4,0.415206909,기대이하였음 ··결론은 상상이란건지 ,0.536055536,0,3,0.015206909
9526,10,0.539430797,아 내배꼽 ㅋㅋ진짜 웃겨 죽겠다 ,-0.632455532,0,3,0.460569203
9527,10,0.538192928,와..진짜 배우들+스토리만으로 승부 보는건가.. 너무 무서운건  실제로 저러다가 파탄 날까봐 ㄷㄷ 근데 솔직히 말해서 영화들이 왠만한건 아 멋있다  우왕 이러는데  이거는 헐...오우야.. 으어;;이러고 봤네요 명작 ,0.5302962,0,3,0.461807072
9528,7,0.852498174,참 괜찮은 영화인데 ... 정말 좋은소재를 평타만 쳤다는게 아쉬울 따름 ... 좀더 각본과 개연성과 스토리라인이 짜임새 있었다면 하는 큰 아쉬움이 남는다 .. 진짜 거의 다왔는데 많이 아쉬웠다. ,0.339819409,0,3,0.152498174
9529,9,0.854191065,근래 본 한국영화중에 제일재밌었는데? 요즘 한국영화 다 노잼이었는데 ,0.504834325,0,3,0.045808935
9531,10,0.459189653,갈등이 극에 달했는데도 김지수가 제안한 게임의 법칙을 따르는 그들의 오묘한 짱구가 현실적으로 대조해보면 영화는 영화라는 낙인을 벗어나질 못한다. ,0.46671461,0,3,0.540810347
9532,10,0.934463859,많이 재밌었어요.^^ ,-0.40824829,0,3,0.065536141
9533,10,0.496197999,누가 코미디래.. 완전 스릴러..ㅋㅋ 그래도 57세에서 와이프랑 30초는 웃었네요..ㅎㅎㅎ ,0.229837686,0,3,0.503802001
9534,8,0.55884558,마무리 전개가 살짝 아쉽네 ,0.439480212,0,3,0.24115442
9535,10,0.889989257,말이 필요없음 10점. ,0.612372436,0,3,0.110010743
9536,8,0.850530028,짜임새가 탄탄하고 의미·상징·복선을 너무나도 잘 활용했다 한가지 아쉬운 점이라면 마지막 장면에서 인간의 세 가지 영역에 대해 글자로 표현한 점이다. 그냥 영화를 보고 관객이 스스로 생각하게 하는 편이 좋았다 ,0.261974739,0,3,0.050530028
9537,10,0.423527688,유해진 진짜 죵나웃기네 ㅋㅋㅋㄱ ,0.449126959,0,3,0.576472312
9538,10,0.876201093,친구들이랑 봤는데 재밌었어요. 진짜 엄청 웃었던 것 같아요. 기대를 안하고 가볍게 보면 괜찮은 것 같아요. 영화 보고 내용 해석까지 보니 재미도 의미도 있었던 거 같았어요. 블랙코미디니 너무 진지하게 보진 않아도 될 것 같아요. ,0.255447244,0,3,0.123798907
9539,9,0.273254514,너무막장이지만 명배우들의 연기가 그걸 말되게하는 마법? 마지막에 김이좀빠졌지만 그거나름대로교훈이 확와닿앗던게 진짜 '어떨땐 진실도 모르는게낫다'라는걸느낌.. ,0.350015571,0,3,0.626745486
9540,10,0.27987808,진짜 말도 안된다. 2시간동안 이렇게 밀도 있게 끌고 가다니... ,0.447139278,0,3,0.72012192
9541,7,0.475665331,영화기때문에 현실과는 동떨어지는 과장된 느낌은 있지만 누구에게나 남에게 절대 들키지않고싶은 비밀들은 하나쯤 있을테고 그걸 영화속에서 극대화한면에서는 좋은 영화 ,0.621797179,0,3,0.224334669
9542,10,0.111036569,남자와 여자를 나누는건 아니지만 여자가 보기에는 불편할거도 같다. 그래도  최근에 이만한 블랙코메디 수작영화는 없었던거 같다. ,-0.158113883,0,3,0.888963431
9543,9,0.981570482,재밌다고 듣고 봤는데도 재밌었어요 같은 장소에서 대화만으로도 스릴넘치네요 컬러링  벨소리로 비지엠을 만드는 아이디어도 대단한것 같아요 ㅎㅎ ,0.430993261,0,3,0.081570482
9544,10,0.205463171,와... 이거 보는 도중에 탄식의 욕이  안나온 사람이 있을까?그거면 이 영화의 모든걸 나타내는거 같다. ,-0.108147614,0,3,0.794536829
9545,10,0.988952339,진짜 재밌고 감동적인 영화임 배우들 연기 짱 ,0.491952037,0,3,0.011047661
9546,8,0.991784394,뒤늦게봤는데 재밌었어요~~ 역시 영화는 무엇보다도 스토리와 배우연기가 갖춰지면.. 불쾌하거나 보고나서 유쾌하지않다거나ㅡ 이해되는맥락이지만 전 재미났습니다. 영화보다 중간중간 소리내웃음 ㅋㅋ ,0.810821628,0,3,0.191784394
9548,8,0.938904285,많은 생각을 하게 만드는영화 ㅋ ,0.528574973,0,3,0.138904285
9549,10,0.357984781,집들이 하지 말아야지 후... ,-0.774596669,0,3,0.642015219
9550,10,0.996923923,진짜 재밌어서 웃다가 숨넘어감ㅋㅋㅋ 유해진 최고! 진짜 연기되는 배우들만 있어서 그런지 더 몰입됐음. 정말 무서운데 웃긴 영화 ㅋㅋ실제라고 생각하면...칼부림 각. ,0.471838519,0,3,0.003076077
9551,10,0.365713954,연출 각본 연기력 긴장감 마지막 결말까지 완벽 ,0.337099931,0,3,0.634286046
9552,10,0.517244518,핵유잼....~~~ ,0.519719197,0,3,0.482755482
9553,10,0.978850842,조진웅 역시 너무 멋지고 염정아 연기 오져따ㅁㅊㅅㄲ들에서 진짜 빵터졌네 ㅋㅋ ,0.412425727,0,3,0.021149158
9554,8,0.372674167,40 대 이상 부부가 봐야  실컷 웃을수있다     나머지는 호불호 확실히 갈릴껄? ,0.209509317,0,3,0.427325833
9555,10,0.658681095,완전히 재미진다~흥미진진~~ 영화는 말그대로 퍼펙트~!! ^^지 취향아니라고 1점이나 주고~~ 다큐나 보고 사세요~!! 영화를 영화로 받아들이지 못하고...쯧쯧.... ,0,0,3,0.341318905
9557,9,0.458478332,아...정말...간만에 맘에 쏙 드는 영화였음... ,0.370119491,0,3,0.441521668
9558,10,0.370190203,여기서 부들부들하는 놈들은 캥기는게 많은가벼? ㅋㅋㅋㅋ ,0.542648862,0,3,0.629809797
9559,10,0.9690485,올해 최고의 영화네요 유부남으로서 많은 생각을 하게 만드는...배우들의 연기와 대사에 흡뻑빠져 공감하고 가네요. 3가지 삶을 살아가는 우리 인간들...휴대폰은 보여주지 말고 삽시다. 가정의 평화를 위해 ,0.672511034,0,3,0.0309515
9560,10,0.913723588,장르가 공포/스릴러이자 코미디네진짜 우리나라 공포영화보다 더 긴장되고 쫄깃했음재밌기도 재밌고한국영화중 명작임 이건 소름도돋고 이건 한번쯤은 무조건 봐야되는 영화 ,0.323253389,0,3,0.086276412
9561,10,0.985500693,진짜 재밌음. 딱봐도 제작비 얼마 안들었을것 같은데도. 진짜 재밌음. ,0.894427191,0,3,0.014499307
9562,8,0.20462662,왜 인기가 있었는지 알겠다. 그냥 영화관에 가서 볼 걸 그랬네. 친하다고해서 모든 비밀을 공유해야 할 필요는 없다. 사람이 모두가 똑같을 순 없기에 나의 비밀을 이해해준다는 보장이 없는데 공유하고나면 그다음은 어쩔건가. ,0.535908132,0,3,0.59537338
9563,8,0.07158637,영화가 불편하다고 까내리는 인간들 어이가 없다. 감독이 그렇게 의도한 바이고  모든 영화가 유쾌 할 필요 없다. 한국 영화 뻔 하다는데  당신네들 수준이 이처럼 뻔하니 양산형 영화가 터져 나온다. ,-0.070157079,0,3,0.72841363
9564,8,0.333719492,'때로는 모르는게 약이다' 모든걸 알고 살면 오히려 불편해지고 대인관계가 좋지않아진다.. 10점에서 동성애 옹호 땜에 -2점 했음 동성애는 정신병이야 존중 그딴거 없어 ,-0.025949965,0,3,0.466280508
9565,10,0.264160872,밑에 1점이하로 사람들은전부 여자일꺼라 생각한다.왜냐 이 영화자체가 여자들보다는남자위주체제로 기막히게 만들었거든예를 들어 유해진이 와이프개무하는거 이서진이 세컨드임신시키는 장면 등등 ,0.654653671,0,3,0.735839128
9566,10,0.495248616,이런게 영화다한국영화치고는 너무 잘만들었나감독 칭찬해 유해진 염정아 도. 쵝오 ,0.451331558,0,3,0.504751384
9567,9,0.705100536,생각을 하고 고개를 끄덕이게 하는 영화... 배우들의 명연기와 독특한 소재로 아주 잘 짜여진 스토리.. ,0.410313327,0,3,0.194899464
9568,7,0.51206702,생의 조각들을 정교하게 제련했다. 신이 있다면 이러하여 인간들을 사랑하는건 아닐까? ,0.452577449,0,3,0.18793298
9569,10,0.515008569,와 이래서 다들 완벽한타인 완벽한타인 한거구나.... 말을 잃게만드는 진국영화 ,0.125285804,0,3,0.484991431
9570,10,0.293007314,아무도 잘못한 사람은 없는 듯. 살다보면 생기는 일들. ,0.564834338,0,3,0.706992686
9571,10,0.936053514,진짜 대박이에요!! 시간가는 줄 모르고 본 영화 ,-0.246886844,0,3,0.063946486
9572,10,0.99078542,배우들의 연기가 정말좋음.. 특히 염정아 유해진최고임 ,0.820782682,0,3,0.00921458
9573,10,0.922636986,Man from earth 이후 최고의 토크  영화. ,0.866025404,0,3,0.077363014
9574,10,0.851517797,세상에 완벽한 사람은 없다. 우리는 상처받기 쉬우며  그 상처받을수 있는 내용이 핸드폰에 다 들어있다. 그것을 친한이들에게 공개한다? 여튼.. 진짜 통수 지려쓰. 완전 명작이다. 자주볼거같은 명작 ,0.275435223,0,3,0.148482203
9575,10,0.962696195,끝나고도 인생을 생각해볼수 있는영화는 좋은영화다오랜만에 한국에 나온 좋은 영화다 ,0.761499938,0,3,0.037303805
9576,9,0.868821919,오랫만에 괜찮은 영화를 본듯 ,0.528123977,0,3,0.031178081
9577,10,0.788791418,한마디... 인생영화다 ,0.470128076,0,3,0.211208582
9578,10,0.38256222,간만에 수작을본듯하다. ,0.260680081,0,3,0.61743778
9579,8,0.671618819,이영화가 더럽고 불쾌하다는 사람들이 불륜미화 막장드라마는 진정한 사랑이라며 본다지? ,0,0,3,0.128381181
9580,10,0.479281306,혼자보길 잘했다 마누라 못보게 해야지 ,0.13685435,0,3,0.520718694
9581,10,0.998251319,이거 넘  감동 있게  잘 봣내요..ㅠ현실감이  넘  있게 살렸음...이서진이  젤 나쁜넘임..마지막에  조진웅이 애잔했어요..ㅠ ,0.583071899,0,3,0.001748681
