rating,sentiment,correlation,review,spearman,label,prediction_score,predicted_label
7,0.479866654,0.220133346,강철중 이후 가장 바람직한 영화 속 경찰 등장 마블리의 맨 손 훈계는... 무섭다... ,0.390639952,0.0,0.07060032,0
10,0.418174386,0.581825614,마동석ㅋㅋㅋㅋ 개웃김 ,0.386289357,0.0,0.07016061,0
10,0.158871174,0.841128826,너내가누군지 아니? 슉슉슉 ,0.309294787,0.0,0.070021026,0
10,0.196663141,0.803336859,일없니어왓니여윤야러으나랴 ,0.560296251,1.0,0.06998602,0
10,0.734046876,0.265953124,올해 최대의 인생영화엥르 ,0.083508868,0.0,0.06981044,0
10,0.524305522,0.475694478,굳자압존잼 아트박스사장파워 ,0.105409255,0.0,0.06967834,0
10,0.034535706,0.965464294,오늘부터 윤계상만 판다... ,0.215636596,0.0,0.069628105,0
10,0.191085488,0.808914512,장첸일당들 조선족연기 지려버렷다 ,0.245180913,0.0,0.06958574,0
10,0.602151752,0.397848248,정말 통쾌한 액션내 스타일이야~~~~ ,0.2,0.0,0.06943189,0
10,0.909134626,0.090865374,윤계상의 연기력과 마동석의 파워!넘나 속 뻥뚫리는 영화 ,0.707106781,1.0,0.069356866,0
2,0.500554144,0.300554144,윤계상 말투가 영화 끝날때까지 거슬릴정도로 어색함 왜이렇게 알바들이많냐 ,0.53400165,1.0,0.069349945,0
9,0.46416074,0.43583926,실제 주인공들 얼굴이 궁금하다 ㅋ ,0.625149622,1.0,0.06921626,0
10,0.315002024,0.684997976,드디어 한국에도 히어로물이 생겼다 마블리라 그런지 헐크 한국판ㅋㅋㅋ ,0.502079011,1.0,0.06904067,0
10,0.659703314,0.340296686,마동석 특히 윤계상 변신 대박입니다 ,0.866025404,1.0,0.06889867,0
10,0.584936798,0.415063202,윤계상에게서 하정우 이상의 포스가 느껴졋음... ,0.707106781,1.0,0.06866369,0
10,0.487501204,0.512498796,이건 범죄액션 영화의 전설로 남을 영화다... ,0.866025404,1.0,0.06865032,0
10,0.592591465,0.407408535,와우 윤계상 연기..정말 인정 ,0.866025404,1.0,0.06859758,0
1,0.348149121,0.248149121,솔직히 7점영화다 절대 9점대 영화아님;;; ,0.353104607,0.0,0.068535894,0
10,0.47800228,0.52199772,코미디와 액션 모두 다 완벽하다. ,0.546918499,1.0,0.06845749,0
10,0.057904363,0.942095637,근데  황사장이 방탄복 댓가로 마동석한테 해준게 뭐에요? 잔인한장면 나와서 제대로 못봐서 ㅜㅜ ,0.25819889,0.0,0.0684496,0
10,0.276776075,0.723223925,니 내가 누군지 아니?!!! ,0.534522484,1.0,0.06844386,0
10,0.271825343,0.728174657,사스가 갓동석...ㅎ ,0.25819889,0.0,0.068302415,0
9,0.319783628,0.580216372,"범전, 신세계 뒤를 잇는 한국 느와르물의 역사가 될 영화다. 연출도 연기도 부족한게 하나 없었다. ",0.202583394,0.0,0.06821078,0
10,0.953159452,0.046840549,마동석연가가 최고ㅇ넣지 ,0.447213595,0.0,0.068142325,0
8,0.390806198,0.409193802,내가눈지아뉘쑤와릿슛슛 ,0.143721657,0.0,0.06811331,0
10,0.268620879,0.731379122,이 영화를 아직도 아이 봤니? ,0.030664727,0.0,0.067965016,0
1,0.714630365,0.614630365,이 영화가 시네마 천국과 무간도 보다 평점이 높다. 그래서 낮춰준다. ,0.051533943,0.0,0.06795753,0
10,0.671878159,0.328121841,마동석덕에 긴장감 0이었다가 윤계상덕에 조금 긴장 이후 막바지에 시-원 ,0.115537419,0.0,0.067861676,0
8,0.416980028,0.383019972,가족과보기에는 조금 잔인해요마동석 슈퍼 히어로물 ,0.483746353,1.0,0.067861095,0
8,0.466184348,0.333815652,킬링타임 영화 중에서는 장첸이라 본다. ,0.26629991,0.0,0.067829944,0
10,0.475041091,0.524958909,윤계상... 너 어디수ㅓ 왓니이? ,0.136930639,0.0,0.067769445,0
10,0.544262588,0.455737412,니 내 누군지 아니? 내가 하얼빈의 장첸이야!!! 윤계상 소오름!!! ,0.283050543,0.0,0.06761667,0
10,0.163783222,0.836216778,아씨 내가 이영화를 세번이나 볼줄이야 ,0.312049043,0.0,0.06756496,0
9,0.535439849,0.364560151,범죄도시2 도  기대합니다 ,0.866025404,1.0,0.06721143,0
10,0.337571621,0.662428379,니 내 이거 아이받니?? ,0.46291005,1.0,0.06716913,0
10,0.524305522,0.475694478,역대급 꿀잼 반전 윤개상 ,0.373978796,0.0,0.06710811,0
8,0.486033738,0.313966262,장첸 진짜 지독하다... ,0.409813978,0.0,0.066813506,0
10,0.352130801,0.6478692,와진짜 굳이 비교하자면 마동석.윤계상버전 아저씨임. 간만에 스트레스 확풀리는영화봣네 진짜 개쩔음.  마지막에 마동석이 윤계상손꺽을때 진심속시원해서 웃음나옴. 뭔가 폭력의오르가즘의절정??? 소름돋게 속시원하고 윤계상연기지림. 그냥 핵강추함 ,0.223606798,0.0,0.06651716,0
10,0.524305522,0.475694478,윤계상 악역 솔직히 지렸다 ,1.0,1.0,0.0664521,0
9,0.49347046,0.40652954,통쾌하네요 악당은 마동석처럼 ~ ,0.298555115,0.0,0.06622486,0
10,0.814604282,0.185395718,통쾌하고 후련하다 마동석×윤계상의 케미폭발! ,0.154438448,0.0,0.06621357,0
8,0.281011432,0.518988568,윤계상이 오지는거가튼데 ,0.233668699,0.0,0.0661623,0
9,0.524305522,0.375694478,마동석 악력300  잡히믄간다 ,0.420352575,0.0,0.06601531,0
1,0.980973661,0.880973661,찌르고 자르고 피범벅에 정말 잔인한 영화 입니다 그리고 슬픈 영화입니다 대한민국 공권력 정말 약합니다 저런 범죄자들을 그 즉시 못죽이는 이 현실 답답합니다 영화는 재밌지만 정말 보는 내내 괴로웠습니다 우리나라 강력계 형사들 불쌍합니다 힘내세요 화이팅 ,0.621059003,1.0,0.06601305,0
5,0.568855703,0.068855703,귀신같은 윤계상 그리고 마요미 ,0.130930734,0.0,0.065977424,0
10,0.680756092,0.319243908,재미읶다우오아이아아텨엉 ,0.409676076,0.0,0.065952346,0
10,0.661514044,0.338485956,"그냥 졸라 재밌다...신세계, 범죄와의 전쟁이 잊혀진다 ",0.689466725,1.0,0.06566861,0
8,0.524305522,0.275694478,어ㅓ러아아아 파라ㅏ니타터얻 ,0.089562215,0.0,0.06564487,0
10,0.289829195,0.710170805,아직안봤니... 봐야하지 않겠니... 진실의방에서 변호사 만나봐야 알겠니... ,0.180800579,0.0,0.06547944,0
1,0.336347342,0.236347342,8점 정도 평정 방어용으로 올립니다. ,0.574232753,1.0,0.06544612,0
10,0.677990735,0.322009265,키야 진심 암살 베테랑 다음 천만이요~~~~ ,0.351491001,0.0,0.065396726,0
10,0.524305522,0.475694478,베리굿 개꿀잼 낄낄깔깔 ,0.498558749,1.0,0.06535048,0
10,0.277880132,0.722119868,평소에 실없는 소리하는 아저씨이다가도 상황이 닥치면 아이언맨 수트를 안입고도 입은거같은 몸으로 아이언맨 무기보다 아파보이는 주먹을 휘둘러대는게 한국판 토니 스타크같았다 ,0.407587235,0.0,0.0652123,0
10,0.228942245,0.771057755,예정화 못 봤으면 안본거다. ,0.5,1.0,0.06515711,0
10,0.148465753,0.851534247,몇 안되는 즐거운 한국영화. ,0.45166417,1.0,0.06514167,0
7,0.566079259,0.133920741,마동석.마동석.마동석!끝. ,0.156791207,0.0,0.0651128,0
10,0.833440304,0.166559696,핵꿀잼!!! 슈퍼그뤠잇 액션이 돋보이는 웰메이드 형사물!!! ,0.614079339,1.0,0.06503251,0
10,0.414616197,0.585383803,19금 성인판 베테랑 느낌 ,0.267184914,0.0,0.06497854,0
10,0.224313885,0.775686115,중간중간 언어유희 코미디가 인상적..혼자야? 응 싱글이야. ,0.392792202,0.0,0.06496408,0
10,0.116451234,0.883548766,징구러운데 잼남 시간 엄청 빨리 감 니 왔니? ,0.385758375,0.0,0.06492241,0
9,0.230781496,0.669218504,마블리는 왜 무서워도 귀여울까 ㅋㅋㅋ 윤계상은 진짜 먹이사슬위의 포효하는 잔인한 짐승같았다 그래도 그 위는 마블리 ? ,0.513741282,1.0,0.064869024,0
9,0.476993412,0.423006588,2017영화계 새로운 수퍼스타 배출이요  송강호 어눌한 연기에 추성훈급의 액션본능  이영화 마동석 영화 맞네 영화본사람들은 다공감할걸 ,0.147122472,0.0,0.06482316,0
8,0.348640025,0.451359975,조용히해라잇 쪽팔리게 ,0.0,0.0,0.06476079,0
9,0.529777587,0.370222414,오졌다리 지렸다리 인정 ,0.349422952,0.0,0.064568244,0
10,0.856148064,0.143851936,장첸의 마지막 포효에 결국 오줌 지렸습니다... ,0.349598385,0.0,0.06454964,0
10,0.176187635,0.823812366,니 500포인트 아이주니? ,0.112897595,0.0,0.06442795,0
10,0.494633585,0.505366415,매우나 자미있는걱가이아요우 ,0.469592224,1.0,0.06440967,0
8,0.687836647,0.112163353,조폭의 조폭을 위한 조폭에 의한 강력반 형사의 영화 ,0.382338997,0.0,0.064382814,0
10,0.111357182,0.888642818,니 내 눈줄아니?아이받니? ,0.0,0.0,0.06435552,0
10,0.176187635,0.823812366,니 혼자니? 응 싱글이야 ,0.148385223,0.0,0.06422643,0
9,0.946865082,0.046865082,마블리의 통쾌한 액션!!! 윤계상의 소름끼치는 연기~~ 굿!! ,0.55229954,1.0,0.06419579,0
10,0.206755728,0.793244272,우리나라에 마블리 같은 형사 계시면 걱정 없을 듯 ,0.0,0.0,0.06418163,0
9,0.370595753,0.529404247,내 그거는 아이 건드리께. ,0.582237532,1.0,0.0640746,0
1,0.647993147,0.547993147,너무 잔인하다. 애들이볼까 겁나네 ,0.333947207,0.0,0.06400767,0
10,0.966349721,0.033650279,보는 내내 마음속 응어리가 점점 커지더니 후반부 마동석에 의해 응어리 싸악 해소됨! 최고의 형사물이다! ,0.423049566,0.0,0.06399642,0
7,0.750090957,0.050090957,비율깡패 마동석!!! ,0.358568583,0.0,0.06390779,0
10,0.317781597,0.682218403,"남한산성, 킹스맨.. 다 쓸어버리는 구나. 오늘밤 다 쓸어버려.. ",0.610057724,1.0,0.06390154,0
10,0.288533837,0.711466163,꽉 차있는 영화임 계속 움직이는 영화임 내 500원 ,0.519719197,1.0,0.063856505,0
8,0.662632287,0.137367713,흔한 원탑캐릭터 혼자 이끌어나가는 영화인데 차이라면 이끄는 엔진이 거의 기관차  수준 ,0.119005376,0.0,0.06379775,0
10,0.057920337,0.942079663,와 지금까지 마동석 윤계상 나왔던 영화 중에 이게 최고다 둘 모두 가장 캐릭터가 잘 어울렸다 범죄도시 시리즈로 한번 더 가자 이대로 끝내기 너무 아깝다  조선족들 말고 또 다 때려 잡을 세력들 없을라나? 마동석 아따 화끈하다ㅎㅎㅎ ,0.18232367,0.0,0.063735165,0
8,0.544580042,0.255419958,선입감을 깬 오락영화...   킬링타임용... ,0.333230249,0.0,0.06370951,0
10,0.996915937,0.003084064,동전의 양면을 보여주는 것 같은... 의미있고도  보는 내내 마음을 통쾌하게 해주는 작품! ,0.454124384,1.0,0.063572615,0
7,0.676663578,0.023336422,"잔인하고 온갖 욕설과 폭력에 찌든 전형적인 한국판 조폭, 깡패영화지만 마동석, 윤계상이 살렸다. ",0.439038328,0.0,0.06351239,0
10,0.210639179,0.789360821,너이 이거 봤니? 재미나이? ,0.657112612,1.0,0.063282065,0
10,0.22444132,0.77555868,어째 아직도 아이봤니? 빨리 보라 ,0.866025404,1.0,0.06310404,0
8,0.580842972,0.219157028,윤계상 연기력을 떠나서 이미지가 헝그리함이 부족해서 그런지 연변깡패의 갑은 김윤석 ,0.409467309,0.0,0.0630682,0
10,0.289559513,0.710440487,윤계상 진짜 같음.조연들 진짜 형사나 양아치 같음.빠른 전개로 잠시도 루즈한 부분없으며 재밌음. 근데 잔인함. ,0.147122472,0.0,0.06300852,0
8,0.160646826,0.639353174,간만에 시원시원한 영화 마동석이  그냥 싹다 줘패버림 ,0.866025404,1.0,0.062840745,0
10,0.133524388,0.866475612,너 내가 누군지 아니?  마동석이야!~^^  이젠 믿고보는 배우 마동석이다. ,0.866025404,1.0,0.062711686,0
10,0.610689163,0.389310837,예상치 못했던 뜻밖의 즐거움! ,0.472866244,1.0,0.06250701,0
9,0.381235659,0.518764341,마블리 짱꾸르잼 조선족형들도 잼 ,0.105409255,0.0,0.062491186,0
5,0.945804358,0.445804358,마블리 마켓팅 대성공~~B급 영화인데~~ㅋㅋ ,0.244315722,0.0,0.06243892,0
10,0.19811067,0.80188933,내가 누군지 아니!????내 장첸이야 장첸!!!! ,0.07555234,0.0,0.062433086,0
10,0.190742672,0.809257329,응.나 싱글이야니 누구니? ,0.632455532,1.0,0.0623744,0
10,0.290599585,0.709400415,너 혼자니? 응 나 아직 싱글이야 ,0.396925191,0.0,0.06226605,0
10,0.64012897,0.35987103,동석오빠 액션이 찰집니다 ,0.07617956,0.0,0.06216203,0
10,0.923410654,0.076589346,최고의 오락영화 개꿀잼 ,0.376754881,0.0,0.062036302,0
10,0.318522304,0.681477696,대댜더어어두아가구거야38갸거3ㅑ ,0.560883306,1.0,0.061699543,0
10,0.1898188,0.810181201,아직도 아이 봤니? ... ,0.06172134,0.0,0.061595973,0
10,0.360888034,0.639111966,사이다같은 영화 마동석 졸귀탱 ,0.866025404,1.0,0.061525743,0
10,0.298924804,0.701075196,미쳤다ㄷㄷㄷㄷ 윤계상 악역 대박임... 진짜 조선족 토박이인줄.. 마동석은 괜히 귀여운척하는 역할보다 훨 어울림ㅜㅠ 이제야 맞는 역할한듯 ,0.413271804,0.0,0.06138243,0
9,0.994983852,0.094983852,재밋늠타임킬링으로 최고조선졷도 사실적임 ,0.06467921,0.0,0.061320867,0
8,0.973453522,0.173453522,시원시원한 괜찮은 성인폭력영화 마동석의 존재감 최고 ,0.406419296,0.0,0.061259188,0
10,0.139979512,0.860020489,장르가 느와르 인줄 알았더니 슈퍼 히어로물이네요주인공이 전혀 걱정 안되는 영화 ,0.490651125,1.0,0.06123838,0
10,0.220212668,0.779787332,재밌음.  흔희아는 몸값비싼 배우들 발라버리는 연기력 ,0.0,0.0,0.0611723,0
1,0.417517901,0.3175179," 존나 나쁜 악역 그리고 그를 잡으려는 무적경찰. 이런 내용 지겹지도 않니? 공공의 적, 베테랑 죄다 비슷한 전형적인 한국형 범죄 스릴러 ",0.606981292,1.0,0.061156407,0
10,0.887926817,0.112073183,사랑해요윤계상♥풍산개보다도 훨씬 발전한 쎈캐...레전드찍었다 ,0.342547385,0.0,0.061066307,0
9,0.366273552,0.533726448,보는내내 긴장을 멈출수가 없었던 ,0.236433122,0.0,0.061052848,0
8,0.192914277,0.607085723,휴지를 왜 이렇게 많이 써 세금도 안 내는 새끼가.. 마동석 배우 이대로 쭉가자!! 윤계상은 이제 제법 굵은 선을 내는 배우가 되었다 ,0.29119803,0.0,0.061039347,0
7,0.580549777,0.119450223,마동석의 통쾌한 폭력을 원없이 볼수있다. ,0.227870747,0.0,0.061020218,0
1,0.940246224,0.840246224,"온갖 잔인한 장면과 욕설 난무, 자라나는 아이들에게 사악함과 잔인함을 부추길까봐 걱정이 됩니다. 미국은 총과 테러를 주로, 한국은 조폭과 뒷골목 이야기가 주가 되네요. 참 걱정이 됩니다. ",0.505224802,1.0,0.06101333,0
10,0.977303386,0.022696614,진짜 10점만점에 10점 꿀잼 2시간 순삭 ,0.774596669,1.0,0.06096095,0
10,0.101992816,0.898007184,뭐 일단 공안두명한테 나도 속았음; ,0.250525736,0.0,0.06091981,0
10,0.571713448,0.428286552,원펀맨 실화 영화 10자 ,0.392429866,0.0,0.060919397,0
10,0.319705367,0.680294633,미첫다 진심 팔이안닿는배우는 마블리밖에없다 ,0.25819889,0.0,0.060693573,0
9,0.718072891,0.181927109,윤계상의 연기력변신과 마동석의 화끈한 주먹한방에 재미가 꿀재미... 남한산성과는 정반대의 영화...적극 추천함 ,0.622551319,1.0,0.06068602,0
9,0.135385931,0.764614069,느 아직도 범죄도시 아니봤니? 지금 당장 예매해라 알겠니? ,0.223606798,0.0,0.060364466,0
10,0.337209106,0.662790895,개꿀잼. 윤계상 등장할때마다 심장 쫄깃. 마동석 대사치는게 개웃김 ,0.8,1.0,0.060286377,0
10,0.133009583,0.866990417,포스로 모든을 제압한다 ㅋㅋㅋ ,0.532432548,1.0,0.06026394,0
8,0.637859643,0.162140357,잔인함이 투머치 하지만 스토리  유머른 굿굿!! ,0.321114431,0.0,0.0601452,0
10,0.28152591,0.71847409,마동석은 그냥 깡패겸 경찰이네 캬 ,0.55549206,1.0,0.059954155,0
10,0.371521354,0.628478646,계상이가 다르게보임...역대급임 ,0.08247861,0.0,0.059915684,0
7,0.482120603,0.217879397,드도로도거니호가니아라가다 ,0.617818324,1.0,0.059876043,0
7,0.360357761,0.339642239,영화가 끝나도 한 사람만 기억난다.마.동.석.  마동석이 없었으면 어떻게 됬을지 ,0.302074809,0.0,0.05977823,0
10,0.194772363,0.805227637,윤계상 연기 갑.... 왜 여태 몰라봤나 ,0.25819889,0.0,0.05960943,0
10,0.19428286,0.80571714,늬 아직 왜 아이 봤늬 일읎늬 ,0.509587283,1.0,0.059450958,0
1,0.601387203,0.501387203,비리형사 조폭과 상부상조하는 형사 조폭 조선족 이야기 이게 그리 잼있냐? 몇일전 뉴스에 조폭과 형사가 계모임 하던데 완전 실사판이네 이런영화는 이제 그만 나왔으면 한다 재미도 좋지만 이런 시덥잖은거에 열광하는 우리 사회가 너무 관대해진거 같아 1점 ,0.508519095,1.0,0.059446212,0
9,0.654077172,0.245922828,장첸 오른팔 연기 지리네요 ,1.0,1.0,0.059329815,0
9,0.145050138,0.754949862,멱살잡고 몰입하게 만든다. 수많은 캐릭터들이 다 살아있다. 훌륭한 영화. ,0.56110436,1.0,0.059324272,0
7,0.468585461,0.231414539,킬링타임으로 적격인 영화 ,0.81167945,1.0,0.059309855,0
10,0.725329876,0.274670124,마동석 매력터짐 인생영화 ,0.210042013,0.0,0.059305895,0
8,0.476793796,0.323206204,수작.  황사장 죽이려할때 눈빛만큼은 칭찬. 대왕꽈배기 굿 ,0.17400391,0.0,0.059201084,0
10,0.132145882,0.867854118,니 내 누군지 아니?... ,0.434533276,0.0,0.0590355,0
10,0.183232576,0.816767424,너 나 아니~? 아직도 안 봤니? ,0.264978867,0.0,0.05900894,0
7,0.834456325,0.134456325,말이 필요없는 2017년 하반기 통쾌한 액션극 ,0.392248668,0.0,0.058689933,0
10,0.148861378,0.851138622,아직도 아이밧니?  얼릉바라 아랏니? ,0.774596669,1.0,0.05867308,0
10,0.891440392,0.108559608,말이필요없는 마동석 윤계상캐미! ,0.223606798,0.0,0.058637924,0
1,0.466172457,0.366172457,볼만은한데 9.3은 아니다 8점정도면 적당해서 평점낮추려고 1점 준다 너무 잔인해서 힘들었다 마동석은 대체불가 역이고 윤계상 악역이 돋보였다 ,0.436680546,0.0,0.05849958,0
9,0.06653589,0.83346411,니네왔니? 내 돈은 누기 주니? ,0.332016896,0.0,0.058408983,0
10,0.351199269,0.648800731,하나둘셋넷 육학년이냐? 차빼이 어서!! ,0.596609087,1.0,0.058223456,0
8,0.450904787,0.349095213,마요미의 사이다를 위해 얼마나 쫄리면서 봤는지... ,0.303073233,0.0,0.058109995,0
10,0.224090248,0.775909752,삼쾌가 한방에 온다 알았니?(유쾌.상쾌.통쾌) ,0.187398715,0.0,0.058100674,0
10,0.324909687,0.675090313,조연들 한분 한분 연기가!! ,0.384214874,0.0,0.057952598,0
9,0.781048775,0.118951225,액션 코미디 영화특히 마동석이 독보적 ,1.0,1.0,0.057926852,0
10,0.318178058,0.681821942,"마동석,윤계상 연기대박이지만, 조연들 연기도 진짜대박....윤계상 오른팔 빡빡이 진선균 이라는분. 보는내내 넘 무서웠음ㅜ 살벌그자체. 휘발유,경유 나이트 삐끼들도 연변말 중국어 다대박...조선족 연기자 쓰신줄.. 정말감탄~~ ",0.099631675,0.0,0.057912238,0
10,0.631282032,0.368717968,"간만에 신세계, 내부자들에 견줄만한 한국형 범죄영화 탄생 ",0.446102717,0.0,0.057604305,0
8,0.544881225,0.255118775,시원한 액션! 윤계상에 연기는 덤! ,0.566100878,1.0,0.057533238,0
9,0.191309899,0.708690101,""" 어 왔니?"" 계상이형 개무섭다 ㅇㅈ? 머머리랑 ",0.534528844,1.0,0.057511266,0
10,0.524305522,0.475694478,꿀잼허니잼핵잼쿠큐쿠아갸갸러루 ,0.132842233,0.0,0.05732965,0
9,0.34285906,0.55714094,흔한 소재 흔하지 않은 영화 ,0.25819889,0.0,0.05732875,0
8,0.593318999,0.206681001,"재미보장, 재미있을 수 밖에 없는 조합과 진행 방식 / 외줄타기를 하듯 자연스럽고 튀는 듯한 장르탈태 순간또한 이 영화의 묘미 ",0.064910964,0.0,0.057282936,0
1,0.291454405,0.191454405,와 쩐다 킬링타임용이 어떻게 9점이냐?? ,0.284150889,0.0,0.057247918,0
9,0.525748134,0.374251866,마동석 형님이 예전엔 주로 조연으로 나오신거 같은데 주연까지 쭉쭉 올라가서 승승장구하는 모습이 보기 좋습니다 ㅎㅎㅎㅎ 파이팅! ,0.850420064,1.0,0.057204597,0
10,0.98641777,0.01358223,새로운 배우들의 향연! 기존 배우들의 묵직함! 러닝타임이 순식간에 지나가는  통쾌한 영화! 장첸! 최고! ,0.290129427,0.0,0.0571878,0
1,0.125761896,0.025761896,어휴 힌국은 상업적인 영화만 만들어대니 ,0.420437563,0.0,0.056969024,0
10,0.25851202,0.74148798,음 스토리단단 유행어나이따 ,0.568341651,1.0,0.05691233,0
10,0.214450359,0.785549641,저 연기는 마동석아니면 못할 역일듯... ,0.287880642,0.0,0.056804217,0
10,0.115113705,0.884886295,동석이형 만화 주인공같음...절때 안짐..근데 잼있음... ,0.081199794,0.0,0.056717686,0
10,0.40068984,0.59931016,마동석을 위한 윤계상의의한 ,0.028160412,0.0,0.056703925,0
10,0.414960802,0.585039198,굿진짜로오대박사선ㅍ ,0.343370137,0.0,0.05653093,0
7,0.817780614,0.117780614,전형적인 한국액션영화 그리고 신선한 배우들의 연기력 추가. ,0.948683298,1.0,0.056036424,0
9,0.945077181,0.045077181,재밋당 윤계상 멋잇당 마블리두 ,0.0,0.0,0.055972554,0
10,0.16534546,0.83465454,니 아직도 이 영화 안봤니? ,0.866025404,1.0,0.055839058,0
10,0.485866219,0.514133781,실제 한국에서 조선족 조폭들이 일으킨 실화라서 더 소름 ,0.330422329,0.0,0.055678416,0
8,0.502041161,0.297958839,운계상보다 오른팔 빡빡이역에 진선규?? 그사람이 더 눈에띄는구만!! ,0.701347847,1.0,0.05563482,0
9,0.945077181,0.045077181,재밌어요 열자열다열자열자 ,0.252838461,0.0,0.055611268,0
10,0.390806198,0.609193802,늬  내 누군지 아늬???? ,0.536110964,1.0,0.055499267,0
10,0.531941652,0.468058348,마동석 화이팅ㅋㅋㅋㅋ ,0.364735074,0.0,0.055489525,0
9,0.1579943,0.7420057,"이 영화.., 너무 무섭다.., 대한민국에 마동석 없었으면 어쩔뻔했니? ",0.202912594,0.0,0.055464584,0
9,0.246305108,0.653694892,만점주고 싶은데  계상이를 안죽여서 아쉽답.서서히 고통으로 보내야는데...악마를보았다에 이병현이가 하는것처럼.. ,0.416042349,0.0,0.05544203,0
10,0.402470291,0.597529709,진실의방으로 ㄱㄱㄱㄱ ,0.182574186,0.0,0.055407953,0
10,0.64012897,0.35987103,꿀잼 핫젬 개잼 액션이 어후 ,0.400891863,0.0,0.055387117,0
10,0.510300875,0.489699125,ㄱ라나머조어애보노러다나 ,0.218093301,0.0,0.055373646,0
9,0.009541035,0.890458965,재미 없을수가 없네. 킬링 타임으로는 제격 ,0.297046091,0.0,0.055364817,0
7,0.309468627,0.390531373,"윤계상 부하로 나온 대머리, 연기너무잘해서 7점준다 ",0.447213595,0.0,0.055228665,0
10,0.401732862,0.598267138,좀 잔인하긴 하나 정의가 승리한 실화라는 점에 호쾌하고마블리 주먹한방에 나자빠지는 장면들에 통쾌함 ,0.605530071,1.0,0.055107817,0
8,0.489968896,0.310031104,베테랑 와일드카드 공공의 적 아저씨등여러 작품이 연상될 정도로 꿀잼 ,0.462349381,1.0,0.055056915,0
9,0.510300875,0.389699125,범죄도시 아주 잼있게봤습니다 ,0.61200847,1.0,0.054965816,0
1,0.6703794,0.5703794,나무 잔잉해요 무서워요 후덜덩 ,0.866025404,1.0,0.054946624,0
1,0.270701081,0.170701081,이런 조 폭 영화가 1위라니. 군인들을 동원해서 싹그리 쓸어버이면 속이 시원하겠군요. ,0.251976315,0.0,0.05490925,0
10,0.524305522,0.475694478,씹꿀잼 존잼핵잼 인정 어 인정 ,0.414644214,0.0,0.054861892,0
1,0.31882894,0.21882894,평점 알바들 너무 많구만... ,0.41303706,0.0,0.054655794,0
8,0.1333552,0.6666448,좀 잔인해서 놀랬지만 존잼... ,0.420564855,0.0,0.05430484,0
10,0.045904458,0.954095542,액션 완전 사이다 통쾌하다 .진심 마동석은 걷기만해도 웃기고 멋짐 ㅋ윤계상도 진짜 연기 좋고 유행어 생기겠다. 지루할 틈이 아예 없음 ,0.130930734,0.0,0.054234307,0
10,0.195110768,0.804889232,완전 진ㅁ자 개ㅇ핵꿀잼 ㄹㅇ 오짐 꿀잼임 마동석 윤계상실제로 봣는데 둘다 존잘임 ㄹㅇ ,0.25819889,0.0,0.054193024,0
10,0.437132388,0.562867612,와 스토리는 정말 진부한데 ...이건 연출과 연기의 진정한 승리다 ,0.342326598,0.0,0.05401531,0
10,0.406543911,0.593456089,"영화제목을 ""범죄도시""가 아니라 ""나혼자산다""로 바꿨었어야했다. ",0.339640969,0.0,0.053792056,0
10,0.267689347,0.732310653,윤계상 악역이 돋보엿음...마동석은 실제모습인듯 ㅋㅋㅋㅋ ,0.403293718,0.0,0.05370054,0
10,0.247514337,0.752485663,화장실을 갈수가 없을정도 ,0.0,0.0,0.053480975,0
10,0.986518383,0.013481617,최고에 최고 유통상쾌통쾌 ,0.504408664,1.0,0.053458918,0
10,0.924046278,0.075953722,"마동석의 단독 주연 성공작,윤계상의 악역 역대급,국내영화계에서 새로운 연기파 악역과 조연들의 발견,진주들을 찾음,지금의 마동석,황정민,조진웅,김성웅같은 배우들이,이영화의 조선족악역,형사들 같은역으로 시작했지 아마? ",0.591607978,1.0,0.05334963,0
10,0.131518126,0.868481874,윤계상이 왜 배우를 했어야했는지 알겠다 ,0.08522268,0.0,0.053234294,0
10,0.964282036,0.035717964,회갑연장 씬이 긴장감 최고조다 정말 ,0.707106781,1.0,0.05307541,0
9,0.420243979,0.479756021,진짜 마동석만 소화 가능한 캐릭터 ㅋㅋ 인사해 전변호사야 ㅋ ,0.854686737,1.0,0.053013198,0
10,0.359149635,0.640850365,윤계상이 꿈에 나올까 무섭다.... 연기소름 ,0.524591717,1.0,0.052985974,0
10,0.201636344,0.798363656,영화관에서 같은 영화 두 번 보기는 처음 ,0.336477668,0.0,0.052981343,0
10,0.524305522,0.475694478,꿀잼 개꾸르잼!!!! ,0.676123404,1.0,0.05281714,0
7,0.823644996,0.123644996,그럭저럭 볼만한 킬링타임용 영화 ,0.382993528,0.0,0.05252673,0
10,0.265484959,0.734515041,백문이 불여일견아이겠니? ,0.288675135,0.0,0.052478977,0
10,0.499706805,0.500293195,윤계상이 god로안보인영화 ,0.5,1.0,0.05244494,0
4,0.374949485,0.025050515,마동석의 자가복제는 어디까지인가. 이제는 슬슬 식상해지기 시작했다. 대한민국에 없는 캐릭터였지만 이제 약빨이 다되어가는듯 ,0.492286093,1.0,0.052416872,0
1,0.033284515,0.066715485,난 별로던데... 9점짜리 노이해 댓글 알바예상 ,0.448765908,0.0,0.052414704,0
10,0.47088179,0.52911821,"절대적인 평가로는 만점이 아니지만, 홍보대비, 예산대비, 감독경험 대비로 보면 놀라운 작품. 마동석의 기획참여 라는 부분이 이러한 시너지를 내지 않았을까 예상된다. ",0.649519053,1.0,0.05240271,0
